frame_number grid_index player_position_x_meters player_position_y_meters
1501 1657 -3 4.4
1501 1664 -3 5.8
1501 1671 -3 7.2
1501 1829 -2.8 6.8
1501 1835 -2.8 8
1501 8239 5.2 8.8
1501 8397 5.4 8.4
1501 8559 5.6 8.8
1502 1342 -3.4 5.4
1502 1344 -3.4 5.8
1502 1506 -3.2 6.2
1502 1671 -3 7.2
1502 1823 -2.8 5.6
1502 1835 -2.8 8
1502 1972 -2.6 3.4
1502 1977 -2.6 4.4
1502 8238 5.2 8.6
1502 8553 5.6 7.6
1502 8717 5.8 8.4
1505 1342 -3.4 5.4
1505 1344 -3.4 5.8
1505 1506 -3.2 6.2
1505 1668 -3 6.6
1505 1825 -2.8 6
1505 1830 -2.8 7
1505 1976 -2.6 4.2
1505 1993 -2.6 7.6
1505 8717 5.8 8.4
1505 8873 6 7.6
1507 1342 -3.4 5.4
1507 1344 -3.4 5.8
1507 1506 -3.2 6.2
1507 1668 -3 6.6
1507 1819 -2.8 4.8
1507 1825 -2.8 6
1507 1830 -2.8 7
1507 1972 -2.6 3.4
1507 1993 -2.6 7.6
1507 8716 5.8 8.2
1508 1342 -3.4 5.4
1508 1344 -3.4 5.8
1508 1506 -3.2 6.2
1508 1668 -3 6.6
1508 1821 -2.8 5.2
1508 1825 -2.8 6
1508 1830 -2.8 7
1508 1835 -2.8 8
1508 1974 -2.6 3.8
1508 4447 0.4 18.4
1508 8716 5.8 8.2
1509 1185 -3.6 6
1509 1499 -3.2 4.8
1509 1505 -3.2 6
1509 1676 -3 8.2
1509 8553 5.6 7.6
1509 8716 5.8 8.2
1511 1185 -3.6 6
1511 1499 -3.2 4.8
1511 1506 -3.2 6.2
1511 8552 5.6 7.4
1511 8875 6 8
1513 1185 -3.6 6
1513 1500 -3.2 5
1513 1506 -3.2 6.2
1513 8870 6 7
1513 8874 6 7.8
1515 1185 -3.6 6
1515 1500 -3.2 5
1515 1506 -3.2 6.2
1515 8869 6 6.8
1515 9033 6.2 7.6
1517 8389 5.4 6.8
1517 8871 6 7.2
1517 9353 6.6 7.6
1519 1352 -3.4 7.4
1519 8388 5.4 6.6
1519 8870 6 7
1519 9353 6.6 7.6
1521 8708 5.8 6.6
1521 9190 6.4 7
1521 9504 6.8 5.8
1521 10151 7.6 7.2
1522 8708 5.8 6.6
1522 9190 6.4 7
1522 9343 6.6 5.6
1522 9668 7 6.6
1522 10151 7.6 7.2
1523 8707 5.8 6.4
1523 9342 6.6 5.4
1523 9350 6.6 7
1523 10150 7.6 7
1524 8707 5.8 6.4
1524 9189 6.4 6.8
1524 9340 6.6 5
1524 9346 6.6 6.2
1524 9504 6.8 5.8
1524 9667 7 6.4
1524 10150 7.6 7
1526 8544 5.6 5.8
1526 8867 6 6.4
1526 9340 6.6 5
1526 9503 6.8 5.6
1526 9509 6.8 6.8
1527 9026 6.2 6.2
1527 9338 6.6 4.6
1527 9502 6.8 5.4
1527 9504 6.8 5.8
1527 9507 6.8 6.4
1527 10308 7.8 6.6
1529 8865 6 6
1529 9338 6.6 4.6
1529 9504 6.8 5.8
1529 9507 6.8 6.4
1530 9499 6.8 4.8
1530 9504 6.8 5.8
1530 9668 7 6.6
1531 9499 6.8 4.8
1531 9504 6.8 5.8
1531 9668 7 6.6
1533 8863 6 5.6
1533 9663 7 5.6
1533 9668 7 6.6
1533 9814 7.2 3.8
1534 8863 6 5.6
1534 9507 6.8 6.4
1534 9662 7 5.4
1534 9814 7.2 3.8
1534 9981 7.4 5.2
1536 9180 6.4 5
1536 9343 6.6 5.6
1536 9507 6.8 6.4
1536 9662 7 5.4
1536 9811 7.2 3.2
1536 9982 7.4 5.4
1537 9182 6.4 5.4
1537 9507 6.8 6.4
1537 9811 7.2 3.2
1537 9981 7.4 5.2
1541 9018 6.2 4.6
1541 9662 7 5.4
1541 9811 7.2 3.2
1541 9818 7.2 4.6
1541 10460 8 5
1542 9018 6.2 4.6
1542 9500 6.8 5
1542 9811 7.2 3.2
1542 9819 7.2 4.8
1542 10143 7.6 5.6
1542 10295 7.8 4
1544 9017 6.2 4.4
1544 9811 7.2 3.2
1544 9818 7.2 4.6
1544 9982 7.4 5.4
1546 9336 6.6 4.2
1546 9981 7.4 5.2
1546 10132 7.6 3.4
1546 10295 7.8 4
1546 10938 8.6 4.6
1547 9336 6.6 4.2
1547 9499 6.8 4.8
1547 9816 7.2 4.2
1547 9979 7.4 4.8
1547 10130 7.6 3
1547 10295 7.8 4
1547 10458 8 4.6
1550 9497 6.8 4.4
1550 9814 7.2 3.8
1550 9980 7.4 5
1550 10286 7.8 2.2
1550 10295 7.8 4
1551 9336 6.6 4.2
1551 9815 7.2 4
1551 9980 7.4 5
1551 10286 7.8 2.2
1551 10293 7.8 3.6
1551 10295 7.8 4
1552 9493 6.8 3.6
1552 9816 7.2 4.2
1552 9980 7.4 5
1552 10286 7.8 2.2
1552 10293 7.8 3.6
1553 9652 7 3.4
1553 9982 7.4 5.4
1553 10132 7.6 3.4
1553 10295 7.8 4
1555 9652 7 3.4
1555 9980 7.4 5
1555 10127 7.6 2.4
1555 10293 7.8 3.6
1556 4285 0.2 18
1556 9652 7 3.4
1556 9980 7.4 5
1556 10127 7.6 2.4
1556 10293 7.8 3.6
1556 10609 8.2 2.8
1557 9652 7 3.4
1557 9980 7.4 5
1557 10127 7.6 2.4
1557 10293 7.8 3.6
1560 9652 7 3.4
1560 10129 7.6 2.8
1560 10284 7.8 1.8
1560 10609 8.2 2.8
1560 10613 8.2 3.6
1561 9650 7 3
1561 10130 7.6 3
1561 10284 7.8 1.8
1561 10609 8.2 2.8
1561 10613 8.2 3.6
1564 9650 7 3
1564 10284 7.8 1.8
1564 10452 8 3.4
1564 10609 8.2 2.8
1565 9968 7.4 2.6
1565 10284 7.8 1.8
1565 10770 8.4 3
1568 10130 7.6 3
1568 10454 8 3.8
1568 10607 8.2 2.4
1568 10759 8.4 0.8
1569 10454 8 3.8
1569 10607 8.2 2.4
1569 10759 8.4 0.8
1570 10454 8 3.8
1570 10607 8.2 2.4
1570 10759 8.4 0.8
1571 10454 8 3.8
1571 10600 8.2 1
1571 10607 8.2 2.4
1573 9966 7.4 2.2
1573 10445 8 2
1573 10600 8.2 1
1573 10927 8.6 2.4
1573 11246 9 2.2
1574 10454 8 3.8
1574 10600 8.2 1
1574 10925 8.6 2
1576 9966 7.4 2.2
1576 10600 8.2 1
1576 10609 8.2 2.8
1576 11244 9 1.8
1578 10284 7.8 1.8
1578 10600 8.2 1
1578 10609 8.2 2.8
1578 11244 9 1.8
1581 10597 8.2 0.4
1581 10609 8.2 2.8
1581 11244 9 1.8
1583 10597 8.2 0.4
1583 10923 8.6 1.6
1583 11243 9 1.6
1584 10123 7.6 1.6
1584 10756 8.4 0.2
1584 10761 8.4 1.2
1584 10764 8.4 1.8
1584 11243 9 1.6
1585 10754 8.4 -0.2
1585 10921 8.6 1.2
1585 11243 9 1.6
1587 10282 7.8 1.4
1587 10759 8.4 0.8
1587 10915 8.6 0
1587 11243 9 1.6
1588 10282 7.8 1.4
1588 10759 8.4 0.8
1588 10915 8.6 0
1588 11243 9 1.6
1590 10759 8.4 0.8
1590 10915 8.6 0
1590 11241 9 1.2
1591 10280 7.8 1
1591 10759 8.4 0.8
1591 10915 8.6 0
1591 11241 9 1.2
1592 10280 7.8 1
1592 10759 8.4 0.8
1592 10915 8.6 0
1592 11241 9 1.2
1592 11398 9.2 0.6
1593 10915 8.6 0
1593 10921 8.6 1.2
1593 11077 8.8 0.4
1593 11388 9.2 -1.4
1593 11400 9.2 1
1593 12347 10.4 -1.6
1596 11077 8.8 0.4
1596 11548 9.4 -1.4
1596 11559 9.4 0.8
1597 11077 8.8 0.4
1597 11548 9.4 -1.4
1597 11559 9.4 0.8
1598 10914 8.6 -0.2
1598 11398 9.2 0.6
1598 11548 9.4 -1.4
1599 10914 8.6 -0.2
1599 11398 9.2 0.6
1599 11548 9.4 -1.4
1602 10759 8.4 0.8
1602 11075 8.8 0
1602 11238 9 0.6
1602 11383 9.2 -2.4
1602 11716 9.6 0.2
1604 10438 8 0.6
1604 11075 8.8 0
1604 11084 8.8 1.8
1604 11233 9 -0.4
1604 11383 9.2 -2.4
1604 11716 9.6 0.2
1606 11084 8.8 1.8
1606 11233 9 -0.4
1606 11383 9.2 -2.4
1606 11875 9.8 0
1607 11072 8.8 -0.6
1607 11084 8.8 1.8
1607 11383 9.2 -2.4
1607 11714 9.6 -0.2
1608 11072 8.8 -0.6
1608 11084 8.8 1.8
1608 11542 9.4 -2.6
1608 11698 9.6 -3.4
1608 11714 9.6 -0.2
1610 11084 8.8 1.8
1610 11233 9 -0.4
1610 11698 9.6 -3.4
1610 11714 9.6 -0.2
1611 10925 8.6 2
1611 11233 9 -0.4
1611 11698 9.6 -3.4
1611 11714 9.6 -0.2
1614 11069 8.8 -1.2
1614 11391 9.2 -0.8
1614 11698 9.6 -3.4
1614 11872 9.8 -0.6
1615 11069 8.8 -1.2
1615 11231 9 -0.8
1615 11233 9 -0.4
1615 11698 9.6 -3.4
1615 11713 9.6 -0.4
1616 11069 8.8 -1.2
1616 11698 9.6 -3.4
1616 11713 9.6 -0.4
1619 11069 8.8 -1.2
1619 11233 9 -0.4
1619 11550 9.4 -1
1619 11698 9.6 -3.4
1619 12031 10 -0.8
1620 11069 8.8 -1.2
1620 11550 9.4 -1
1620 11698 9.6 -3.4
1620 12031 10 -0.8
1622 11069 8.8 -1.2
1622 11542 9.4 -2.6
1622 11550 9.4 -1
1622 11698 9.6 -3.4
1622 12030 10 -1
1623 11069 8.8 -1.2
1623 11077 8.8 0.4
1623 11550 9.4 -1
1623 11698 9.6 -3.4
1623 12030 10 -1
1623 12667 10.8 -1.6
1626 11077 8.8 0.4
1626 11545 9.4 -2
1626 11694 9.6 -4.2
1626 11869 9.8 -1.2
1627 10748 8.4 -1.4
1627 11545 9.4 -2
1627 11694 9.6 -4.2
1627 11869 9.8 -1.2
1629 10748 8.4 -1.4
1629 11077 8.8 0.4
1629 11549 9.4 -1.2
1629 11849 9.8 -5.2
1629 12004 10 -6.2
1629 12163 10.2 -6.4
1630 10910 8.6 -1
1630 11077 8.8 0.4
1630 11549 9.4 -1.2
1630 11694 9.6 -4.2
1632 10910 8.6 -1
1632 11077 8.8 0.4
1632 11694 9.6 -4.2
1632 11707 9.6 -1.6
1632 12664 10.8 -2.2
1634 10910 8.6 -1
1634 11698 9.6 -3.4
1634 11707 9.6 -1.6
1634 12664 10.8 -2.2
1635 10748 8.4 -1.4
1635 11231 9 -0.8
1635 12505 10.6 -2
1636 10589 8.2 -1.2
1636 11069 8.8 -1.2
1636 12178 10.2 -3.4
1636 12664 10.8 -2.2
1638 10586 8.2 -1.8
1638 11230 9 -1
1638 12178 10.2 -3.4
1638 12343 10.4 -2.4
1639 10586 8.2 -1.8
1639 11389 9.2 -1.2
1639 12343 10.4 -2.4
1642 10586 8.2 -1.8
1642 11548 9.4 -1.4
1642 12343 10.4 -2.4
1643 10586 8.2 -1.8
1643 12343 10.4 -2.4
1644 10586 8.2 -1.8
1644 12178 10.2 -3.4
1644 12343 10.4 -2.4
1646 10586 8.2 -1.8
1646 12343 10.4 -2.4
1647 10586 8.2 -1.8
1647 12178 10.2 -3.4
1647 12343 10.4 -2.4
1650 10586 8.2 -1.8
1650 12343 10.4 -2.4
1651 10586 8.2 -1.8
1651 12343 10.4 -2.4
1653 10586 8.2 -1.8
1653 12178 10.2 -3.4
1653 12343 10.4 -2.4
1654 10586 8.2 -1.8
1654 11548 9.4 -1.4
1654 12178 10.2 -3.4
1656 10585 8.2 -2
1656 12178 10.2 -3.4
1656 12343 10.4 -2.4
1657 10904 8.6 -2.2
1657 11707 9.6 -1.6
1657 12178 10.2 -3.4
1659 10904 8.6 -2.2
1659 11707 9.6 -1.6
1659 13141 11.4 -2.8
1660 10585 8.2 -2
1660 11545 9.4 -2
1660 11710 9.6 -1
1660 12178 10.2 -3.4
1660 13141 11.4 -2.8
1662 10904 8.6 -2.2
1662 11707 9.6 -1.6
1662 13141 11.4 -2.8
1663 10904 8.6 -2.2
1663 11545 9.4 -2
1663 11710 9.6 -1
1664 10585 8.2 -2
1664 11707 9.6 -1.6
1664 12178 10.2 -3.4
1664 13141 11.4 -2.8
1665 10585 8.2 -2
1665 11542 9.4 -2.6
1665 11545 9.4 -2
1665 11710 9.6 -1
1665 12484 10.6 -6.2
1666 10904 8.6 -2.2
1666 11707 9.6 -1.6
1666 13141 11.4 -2.8
1667 10904 8.6 -2.2
1667 11545 9.4 -2
1667 11710 9.6 -1
1667 12343 10.4 -2.4
1667 12484 10.6 -6.2
1668 10904 8.6 -2.2
1668 11707 9.6 -1.6
1668 13141 11.4 -2.8
1669 10904 8.6 -2.2
1669 11707 9.6 -1.6
1669 13141 11.4 -2.8
1671 10904 8.6 -2.2
1671 11707 9.6 -1.6
1671 13141 11.4 -2.8
1674 10907 8.6 -1.6
1674 11710 9.6 -1
1674 12343 10.4 -2.4
1674 12484 10.6 -6.2
1676 10907 8.6 -1.6
1676 11710 9.6 -1
1676 12343 10.4 -2.4
1676 12484 10.6 -6.2
1678 1350 -3.4 7
1678 11066 8.8 -1.8
1678 11710 9.6 -1
1678 12343 10.4 -2.4
1678 12484 10.6 -6.2
1679 11065 8.8 -2
1679 11710 9.6 -1
1679 12178 10.2 -3.4
1679 12484 10.6 -6.2
1679 12664 10.8 -2.2
1681 11227 9 -1.6
1681 11710 9.6 -1
1681 12178 10.2 -3.4
1681 12484 10.6 -6.2
1681 12664 10.8 -2.2
1682 11710 9.6 -1
1682 12015 10 -4
1682 12178 10.2 -3.4
1682 12343 10.4 -2.4
1682 12484 10.6 -6.2
1682 13304 11.6 -2.2
1684 11548 9.4 -1.4
1684 11716 9.6 0.2
1684 12178 10.2 -3.4
1684 12343 10.4 -2.4
1684 12484 10.6 -6.2
1685 10907 8.6 -1.6
1685 11548 9.4 -1.4
1685 11716 9.6 0.2
1685 12343 10.4 -2.4
1685 12346 10.4 -1.8
1685 12484 10.6 -6.2
1686 10907 8.6 -1.6
1686 11548 9.4 -1.4
1686 11716 9.6 0.2
1686 12346 10.4 -1.8
1686 12484 10.6 -6.2
1689 11548 9.4 -1.4
1689 11716 9.6 0.2
1689 12178 10.2 -3.4
1689 12346 10.4 -1.8
1689 12484 10.6 -6.2
1690 11548 9.4 -1.4
1690 11716 9.6 0.2
1690 12015 10 -4
1690 12346 10.4 -1.8
1690 12484 10.6 -6.2
1693 11716 9.6 0.2
1693 11869 9.8 -1.2
1693 12015 10 -4
1693 12178 10.2 -3.4
1693 12346 10.4 -1.8
1693 12484 10.6 -6.2
1695 11713 9.6 -0.4
1695 12029 10 -1.2
1695 12178 10.2 -3.4
1698 11069 8.8 -1.2
1698 11713 9.6 -0.4
1698 12030 10 -1
1698 12178 10.2 -3.4
1699 11549 9.4 -1.2
1699 11713 9.6 -0.4
1699 12030 10 -1
1699 12178 10.2 -3.4
1699 13307 11.6 -1.6
1701 11710 9.6 -1
1701 12178 10.2 -3.4
1701 12513 10.6 -0.4
1702 11710 9.6 -1
1702 12178 10.2 -3.4
1702 12352 10.4 -0.6
1705 11872 9.8 -0.6
1705 12178 10.2 -3.4
1705 12353 10.4 -0.4
1707 11871 9.8 -0.8
1707 12178 10.2 -3.4
1707 12514 10.6 -0.2
1708 11071 8.8 -0.8
1708 11872 9.8 -0.6
1708 12178 10.2 -3.4
1708 12514 10.6 -0.2
1710 11071 8.8 -0.8
1710 11550 9.4 -1
1710 11713 9.6 -0.4
1710 12178 10.2 -3.4
1710 12193 10.2 -0.4
1711 11072 8.8 -0.6
1711 11713 9.6 -0.4
1711 12174 10.2 -4.2
1711 12193 10.2 -0.4
1712 11072 8.8 -0.6
1712 11403 9.2 1.6
1712 11713 9.6 -0.4
1712 12178 10.2 -3.4
1712 12193 10.2 -0.4
1714 11391 9.2 -0.8
1714 11403 9.2 1.6
1714 11554 9.4 -0.2
1714 12034 10 -0.2
1714 12178 10.2 -3.4
1717 11713 9.6 -0.4
1717 11863 9.8 -2.4
1717 12196 10.2 0.2
1718 11554 9.4 -0.2
1718 11863 9.8 -2.4
1718 12196 10.2 0.2
1720 11554 9.4 -0.2
1720 11863 9.8 -2.4
1720 12196 10.2 0.2
1722 11230 9 -1
1722 11233 9 -0.4
1722 11554 9.4 -0.2
1722 12037 10 0.4
1723 11230 9 -1
1723 11233 9 -0.4
1723 11716 9.6 0.2
1723 12198 10.2 0.6
1724 1496 -3.2 4.2
1724 11230 9 -1
1724 11233 9 -0.4
1724 12037 10 0.4
1725 10597 8.2 0.4
1725 11230 9 -1
1725 11233 9 -0.4
1725 11395 9.2 0
1725 11398 9.2 0.6
1725 12037 10 0.4
1726 11233 9 -0.4
1726 11235 9 0
1726 11548 9.4 -1.4
1726 11554 9.4 -0.2
1726 11878 9.8 0.6
1727 11233 9 -0.4
1727 11235 9 0
1727 11398 9.2 0.6
1727 11548 9.4 -1.4
1727 11878 9.8 0.6
1728 11233 9 -0.4
1728 11548 9.4 -1.4
1728 11716 9.6 0.2
1728 12040 10 1
1730 11235 9 0
1730 11397 9.2 0.4
1730 11548 9.4 -1.4
1730 11880 9.8 1
1731 11074 8.8 -0.2
1731 11236 9 0.2
1731 11398 9.2 0.6
1731 11548 9.4 -1.4
1731 11880 9.8 1
1733 11236 9 0.2
1733 11383 9.2 -2.4
1733 11880 9.8 1
1735 10930 8.6 3
1735 11077 8.8 0.4
1735 11383 9.2 -2.4
1735 11721 9.6 1.2
1736 11077 8.8 0.4
1736 11383 9.2 -2.4
1736 11721 9.6 1.2
1737 10917 8.6 0.4
1737 10921 8.6 1.2
1737 10930 8.6 3
1737 11383 9.2 -2.4
1737 11398 9.2 0.6
1739 10759 8.4 0.8
1739 11074 8.8 -0.2
1739 11077 8.8 0.4
1739 11383 9.2 -2.4
1739 11562 9.4 1.4
1740 10921 8.6 1.2
1740 11077 8.8 0.4
1740 11548 9.4 -1.4
1740 11562 9.4 1.4
1743 10282 7.8 1.4
1743 10921 8.6 1.2
1743 11074 8.8 -0.2
1743 11403 9.2 1.6
1746 10915 8.6 0
1746 10921 8.6 1.2
1746 11405 9.2 2
1747 10597 8.2 0.4
1747 10921 8.6 1.2
1747 11405 9.2 2
1749 10284 7.8 1.8
1749 10597 8.2 0.4
1749 10609 8.2 2.8
1749 11082 8.8 1.4
1749 11244 9 1.8
1750 10125 7.6 2
1750 10609 8.2 2.8
1750 10921 8.6 1.2
1750 10923 8.6 1.6
1750 11071 8.8 -0.8
1750 11244 9 1.8
1751 10125 7.6 2
1751 10609 8.2 2.8
1751 10915 8.6 0
1751 10923 8.6 1.6
1751 11244 9 1.8
1754 9966 7.4 2.2
1754 10597 8.2 0.4
1754 10603 8.2 1.6
1754 10609 8.2 2.8
1754 11244 9 1.8
1755 10597 8.2 0.4
1755 10609 8.2 2.8
1755 10764 8.4 1.8
1757 9804 7.2 1.8
1757 10445 8 2
1757 10600 8.2 1
1757 10925 8.6 2
1759 9805 7.2 2
1759 10441 8 1.2
1759 10766 8.4 2.2
1761 9966 7.4 2.2
1761 10441 8 1.2
1761 10445 8 2
1761 10768 8.4 2.6
1762 9645 7 2
1762 10441 8 1.2
1762 10445 8 2
1762 10768 8.4 2.6
1764 10279 7.8 0.8
1764 10607 8.2 2.4
1764 11246 9 2.2
1766 10286 7.8 2.2
1766 10438 8 0.6
1766 10770 8.4 3
1767 10286 7.8 2.2
1767 10438 8 0.6
1767 10769 8.4 2.8
1768 9966 7.4 2.2
1768 10285 7.8 2
1768 10438 8 0.6
1768 10609 8.2 2.8
1771 9487 6.8 2.4
1771 9966 7.4 2.2
1771 10438 8 0.6
1771 10609 8.2 2.8
1773 9487 6.8 2.4
1773 10125 7.6 2
1773 10130 7.6 3
1773 10607 8.2 2.4
1773 11087 8.8 2.4
1774 9487 6.8 2.4
1774 10125 7.6 2
1774 10130 7.6 3
1774 11087 8.8 2.4
1775 9487 6.8 2.4
1775 10125 7.6 2
1775 10130 7.6 3
1775 11087 8.8 2.4
1777 9487 6.8 2.4
1777 9964 7.4 1.8
1777 10130 7.6 3
1777 10768 8.4 2.6
1778 9487 6.8 2.4
1778 9650 7 3
1778 9961 7.4 1.2
1778 9966 7.4 2.2
1778 10130 7.6 3
1778 10768 8.4 2.6
1779 9487 6.8 2.4
1779 9961 7.4 1.2
1779 10130 7.6 3
1779 10768 8.4 2.6
1782 9170 6.4 3
1782 9815 7.2 4
1782 9961 7.4 1.2
1782 10129 7.6 2.8
1782 10609 8.2 2.8
1783 9170 6.4 3
1783 9815 7.2 4
1783 9961 7.4 1.2
1783 10130 7.6 3
1786 9650 7 3
1786 9815 7.2 4
1786 9961 7.4 1.2
1786 9966 7.4 2.2
1786 10129 7.6 2.8
1788 9010 6.2 3
1788 9814 7.2 3.8
1788 9966 7.4 2.2
1788 10770 8.4 3
1789 1348 -3.4 6.6
1789 9010 6.2 3
1789 9652 7 3.4
1789 9966 7.4 2.2
1789 10770 8.4 3
1790 9010 6.2 3
1790 9813 7.2 3.6
1790 9966 7.4 2.2
1791 9010 6.2 3
1791 9813 7.2 3.6
1791 9966 7.4 2.2
1791 10771 8.4 3.2
1793 9487 6.8 2.4
1793 9650 7 3
1793 9814 7.2 3.8
1793 9966 7.4 2.2
1793 10771 8.4 3.2
1795 9172 6.4 3.4
1795 9487 6.8 2.4
1795 9651 7 3.2
1795 9815 7.2 4
1795 10132 7.6 3.4
1797 9487 6.8 2.4
1797 9497 6.8 4.4
1797 9652 7 3.4
1799 8691 5.8 3.2
1799 9489 6.8 2.8
1799 9654 7 3.8
1799 9967 7.4 2.4
1800 8691 5.8 3.2
1800 9489 6.8 2.8
1800 9654 7 3.8
1802 9334 6.6 3.8
1802 9487 6.8 2.4
1802 10293 7.8 3.6
1803 9334 6.6 3.8
1803 9489 6.8 2.8
1803 10293 7.8 3.6
1804 9011 6.2 3.2
1804 9495 6.8 4
1806 8537 5.6 4.4
1806 8853 6 3.6
1806 9334 6.6 3.8
1806 9489 6.8 2.8
1806 9974 7.4 3.8
1807 8694 5.8 3.8
1807 9173 6.4 3.6
1807 9497 6.8 4.4
1809 9171 6.4 3.2
1809 9335 6.6 4
1809 9974 7.4 3.8
1810 8853 6 3.6
1810 9168 6.4 2.6
1810 9336 6.6 4.2
1810 9815 7.2 4
1811 8853 6 3.6
1811 9168 6.4 2.6
1811 9336 6.6 4.2
1811 9815 7.2 4
1812 8536 5.6 4.2
1812 9170 6.4 3
1812 9336 6.6 4.2
1812 9650 7 3
1813 8536 5.6 4.2
1813 8855 6 4
1813 9168 6.4 2.6
1813 9175 6.4 4
1813 9338 6.6 4.6
1815 8375 5.4 4
1815 9175 6.4 4
1816 8375 5.4 4
1816 9017 6.2 4.4
1816 9171 6.4 3.2
1816 9976 7.4 4.2
1817 8375 5.4 4
1817 9011 6.2 3.2
1817 9017 6.2 4.4
1817 9976 7.4 4.2
1820 8375 5.4 4
1820 9011 6.2 3.2
1820 9018 6.2 4.6
1820 9817 7.2 4.4
1822 8536 5.6 4.2
1822 8853 6 3.6
1822 9019 6.2 4.8
1822 9817 7.2 4.4
1823 8536 5.6 4.2
1823 8853 6 3.6
1823 9019 6.2 4.8
1823 9658 7 4.6
1824 8536 5.6 4.2
1824 8853 6 3.6
1824 9019 6.2 4.8
1824 9818 7.2 4.6
1826 8699 5.8 4.8
1826 8853 6 3.6
1826 9019 6.2 4.8
1826 9818 7.2 4.6
1828 1352 -3.4 7.4
1828 8699 5.8 4.8
1828 8853 6 3.6
1828 9819 7.2 4.8
1830 8699 5.8 4.8
1830 8853 6 3.6
1830 9819 7.2 4.8
1831 8699 5.8 4.8
1831 8853 6 3.6
1831 9819 7.2 4.8
1832 8699 5.8 4.8
1832 8853 6 3.6
1832 9660 7 5
1834 8218 5.2 4.6
1834 8701 5.8 5.2
1834 8853 6 3.6
1834 8858 6 4.6
1834 9820 7.2 5
1836 8380 5.4 5
1836 8694 5.8 3.8
1836 8859 6 4.8
1836 9500 6.8 5
1838 8219 5.2 4.8
1838 8694 5.8 3.8
1838 8702 5.8 5.4
1838 8859 6 4.8
1838 9501 6.8 5.2
1841 7899 4.8 4.8
1841 8532 5.6 3.4
1841 8540 5.6 5
1841 8543 5.6 5.6
1841 8859 6 4.8
1841 9501 6.8 5.2
1843 7739 4.6 4.8
1843 8532 5.6 3.4
1843 8540 5.6 5
1843 8543 5.6 5.6
1843 8695 5.8 4
1843 8860 6 5
1843 9502 6.8 5.4
1844 7739 4.6 4.8
1844 8532 5.6 3.4
1844 8540 5.6 5
1844 8543 5.6 5.6
1844 9502 6.8 5.4
1846 7739 4.6 4.8
1846 8381 5.4 5.2
1846 8532 5.6 3.4
1846 8543 5.6 5.6
1846 9502 6.8 5.4
1848 7900 4.8 5
1848 8381 5.4 5.2
1848 8532 5.6 3.4
1848 8543 5.6 5.6
1848 9502 6.8 5.4
1849 7900 4.8 5
1849 8381 5.4 5.2
1849 8546 5.6 6.2
1849 8695 5.8 4
1851 7740 4.6 5
1851 8379 5.4 4.8
1851 8382 5.4 5.4
1851 8532 5.6 3.4
1851 8547 5.6 6.4
1851 8857 6 4.4
1852 8379 5.4 4.8
1852 8532 5.6 3.4
1852 8543 5.6 5.6
1852 8548 5.6 6.6
1852 8695 5.8 4
1854 4285 0.2 18
1854 7900 4.8 5
1854 8379 5.4 4.8
1854 8532 5.6 3.4
1854 8543 5.6 5.6
1854 8548 5.6 6.6
1854 8857 6 4.4
1855 8221 5.2 5.2
1855 8375 5.4 4
1855 8540 5.6 5
1855 8543 5.6 5.6
1855 8548 5.6 6.6
1855 9023 6.2 5.6
1857 8221 5.2 5.2
1857 8375 5.4 4
1857 8540 5.6 5
1857 8543 5.6 5.6
1857 8548 5.6 6.6
1857 9023 6.2 5.6
1858 8214 5.2 3.8
1858 8221 5.2 5.2
1858 8379 5.4 4.8
1858 8543 5.6 5.6
1858 8548 5.6 6.6
1858 9023 6.2 5.6
1860 8212 5.2 3.4
1860 8379 5.4 4.8
1860 8543 5.6 5.6
1860 8548 5.6 6.6
1860 9023 6.2 5.6
1861 8212 5.2 3.4
1861 8377 5.4 4.4
1861 8382 5.4 5.4
1861 8388 5.4 6.6
1862 7740 4.6 5
1862 8212 5.2 3.4
1862 8377 5.4 4.4
1862 8382 5.4 5.4
1862 8388 5.4 6.6
1864 8212 5.2 3.4
1864 8377 5.4 4.4
1864 8379 5.4 4.8
1864 8382 5.4 5.4
1864 8388 5.4 6.6
1866 8212 5.2 3.4
1866 8221 5.2 5.2
1866 8379 5.4 4.8
1866 8388 5.4 6.6
1867 8212 5.2 3.4
1867 8221 5.2 5.2
1867 8379 5.4 4.8
1867 8388 5.4 6.6
1870 8210 5.2 3
1870 8221 5.2 5.2
1870 8375 5.4 4
1870 8388 5.4 6.6
1872 7581 4.4 5.2
1872 8212 5.2 3.4
1872 8221 5.2 5.2
1872 8388 5.4 6.6
1872 8542 5.6 5.4
1875 7581 4.4 5.2
1875 8062 5 5.4
1875 8212 5.2 3.4
1875 8379 5.4 4.8
1875 8388 5.4 6.6
1875 8542 5.6 5.4
1876 7581 4.4 5.2
1876 8212 5.2 3.4
1876 8228 5.2 6.6
1876 8379 5.4 4.8
1876 8382 5.4 5.4
1877 7581 4.4 5.2
1877 8210 5.2 3
1877 8220 5.2 5
1877 8228 5.2 6.6
1877 8375 5.4 4
1877 8701 5.8 5.2
1879 7579 4.4 4.8
1879 8210 5.2 3
1879 8220 5.2 5
1879 8228 5.2 6.6
1879 8375 5.4 4
1881 8212 5.2 3.4
1881 8221 5.2 5.2
1881 8375 5.4 4
1881 8379 5.4 4.8
1881 8388 5.4 6.6
1881 8860 6 5
1882 8212 5.2 3.4
1882 8225 5.2 6
1882 8229 5.2 6.8
